manufacturer,part_number,title,category,type,uom,minimum_order_amount,status,upc,weight,height,length,width,available,discontinued
Zodiac,6955,"Jandy Pro Series 1 1/2"" Ball Valve, Union. ",VALVES,wholegood,1,1,Active,52337052702,1.5,6.5,5.5,4,TRUE,FALSE
Zodiac,6954,"Jandy Pro Series 1 1/2"" Ball Valve, Non-Union. ",VALVES,wholegood,1,1,Active,52337052696,1.1,5.5,4.5,3,TRUE,FALSE
Zodiac,1154,"Jandy Pro Series 1 1/2"" -2"" Positive Seal, 3 Port Valve ",VALVES,wholegood,1,1,Active,52337000987,1.6,4.5,6.3,5.6,TRUE,FALSE
Zodiac,3344,"Jandy Pro Series 1 1/2""- 2"" Non Positive Seal, 3 Port Valve ",VALVES,wholegood,1,1,Active,52337001564,1.4,8,12,12,TRUE,FALSE
Zodiac,3406,"Jandy Pro Series 1 1/2- 2"" Positive Seal, 3 Port Valve, Spacer ",VALVES,wholegood,1,1,Active,52337001601,1,6,4,4,TRUE,FALSE
Zodiac,3409,"Jandy Pro Series 1 1/2 - 2"" Non-Positive Seal, 2 Port Valve, Space-Saver ",VALVES,wholegood,1,1,Active,52337001625,1.7,8,12,12,TRUE,FALSE
Zodiac,6749+,"O-Ring, 143, Space Saver Replacement Kit ",VALVES,parts,1,1,Active,52337055598,0.02,5,0.25,9,TRUE,FALSE
Zodiac,R0487000,"Jandy Pro Series Valve Knob, Gray Replacement Kit ",VALVES,parts,1,1,Active,52337035552,0.3,0.7,7.2,5,TRUE,FALSE
Zodiac,R0486900,"Jandy Pro Series Valve Knob, Black Replacement Kit ",VALVES,parts,1,1,Active,52337035569,0.1,0.6,9,5,TRUE,FALSE
Zodiac,3490+,"Jandy Pro Series Valve Cover, Space Saver Valve 3-Port Replacement Kit. ",VALVES,parts,1,1,Active,52337055659,0.01,1,3,3,TRUE,FALSE
Zodiac,1303+,"Jandy Pro Series Valve Cover, 3-Port, CPVC Replacemnet Kit. ",VALVES,parts,1,1,Active,52337055628,0.2,1.1,4.4,4,TRUE,FALSE
Zodiac,4606+,"Jandy Pro Series Valve Cover, 3-Port, CPVC Black, Replacement Kit. ",VALVES,parts,1,1,Active,52337055741,0.01,0.8,4.5,5,TRUE,FALSE
Zodiac,1304+,"Jandy Pro Series Valve Cover, 2-Port Replacement Kit. ",VALVES,parts,1,1,Active,52337055635,0.01,0.8,4.4,4,TRUE,FALSE
Zodiac,4734+,"Jandy Pro Series Valve Cover, 2-Port Black Replacement Kit. ",VALVES,parts,1,1,Active,52337055765,0.2,0.9,3.4,4,TRUE,FALSE
Zodiac,2625+,Jandy Pro Series Valve Cover Dome Replacement Kit ,VALVES,parts,1,1,Active,52337055642,0.2,0.4,3.8,5,TRUE,FALSE
Zodiac,R0443900,Jandy Pro Series Top Valve Assembly ,VALVES,parts,1,1,Active,52337021548,2,9.6,8.6,8,TRUE,FALSE
Zodiac,R0442200,"Jandy Pro Series Shaft, Slide Valve Replacement Kit ",VALVES,parts,1,1,Active,52337021395,1,2.4,15.4,10,TRUE,FALSE
Zodiac,R0547600,"Jandy Pro Series Screw Kit 14 x 3/4"" , 8/PK ",VALVES,parts,KIT,1,Active,52337061506,0.1,0.9,3,2,TRUE,FALSE
Zodiac,R0444000,"Jandy Pro Series Rebuild 2"" Multi-Port Valve Replacement Kit ",VALVES,parts,1,1,Active,52337021555,0.1,0.2,8.6,8,TRUE,FALSE
Zodiac,R0465900,"Jandy Pro Series Placard and Index Tab,2.5""-3"" Jandy Valve, Replacement Kit. ",VALVES,parts,KIT,1,Active,52337052283,0.2,1,10.5,5,TRUE,FALSE
Zodiac,5009+,"Jandy Pro Series Pipe Plug, 1/8"", P-18 Replacement Kit. ",VALVES,parts,1,1,Active,52337055772,0.01,0.3,0.7,0,TRUE,FALSE
Zodiac,1132+,"Jandy Pro Series O-Ring, Size 2-151, Buna-N Replacement Kit ",VALVES,parts,1,1,Active,52337055604,0.01,0,0,0,TRUE,FALSE
Zodiac,R0487100,"Jandy Pro Series O-Ring, Size 2-116 Buna-N, Replacement Kit. ",VALVES,parts,1,1,Active,52337035545,0.1,0.4,7,4,TRUE,FALSE
Zodiac,R0552400,"Jandy Pro Series O-Ring, Backwash Valve Replacement Kit ",VALVES,parts,1,1,Active,52337024693,0.3,0.3,6.2,5,TRUE,FALSE
Zodiac,R0442100,Jandy Pro Series O-Ring And Pin Slide Valve Replacement Kit ,VALVES,parts,1,1,Active,52337021388,0.1,3,8.5,5,TRUE,FALSE
Zodiac,8034J,Jandy Pro Series NeverLube Backwash Valve With Unions ,VALVES,parts,1,1,Active,52337003643,9.3,9.7,17.4,14,TRUE,FALSE
Zodiac,R0552200,"Jandy Pro Series Lid, Backwash Valve Replacement Kit ",VALVES,parts,1,1,Active,52337024679,0.8,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466100,"Jandy Pro Series Lid, 2.5""-3"" 3 Port Neverlube Replacement Kit. ",VALVES,parts,KIT,1,Active,52337064163,1,4.4,6.5,5,TRUE,FALSE
Zodiac,R0468600,"Jandy Pro Series Lid, 2.5""-3"" 2 Port Neverlube Replacement Kit ",VALVES,parts,KIT,1,Active,52337065474,0.5,4.4,6.4,5,TRUE,FALSE
Zodiac,R0465700,"Jandy Pro Series Lid O-Ring, Jandy Valve 2.5""-3"" , Replacement Kit. ",VALVES,parts,KIT,1,Active,52337065467,0.01,1.8,5.1,5,TRUE,FALSE
Zodiac,4269,Jandy Pro Series Jandy Lube Kit ,VALVES,parts,1,1,Active,52337001946,0.4,0.3,6.5,2.5,TRUE,FALSE
Zodiac,3500+,"Jandy Pro Series Handle, Space Saver Valve Gray, Replacement Kit. ",VALVES,parts,1,1,Active,52337055666,0.01,1.5,5.1,2,TRUE,FALSE
Zodiac,R0442300,"Jandy Pro Series Handle, Slide Valve Replacement Kit ",VALVES,parts,1,1,Active,52337021401,0.3,1.3,4.4,7,TRUE,FALSE
Zodiac,R0444200,"Jandy Pro Series Handle, Non-Union Ball Valve 2"", Replacement Kit ",VALVES,parts,KIT,1,Active,52337021579,0.1,1.1,6,5,TRUE,FALSE
Zodiac,R0444100,"Jandy Pro Series Handle, Non-Union Ball Valve 1 1/2"", Replacement Kit ",VALVES,parts,KIT,1,Active,52337021562,0.2,5.5,2,8,TRUE,FALSE
Zodiac,R0552100,"Jandy Pro Series Handle, Backwash Valve Replacement Kit ",VALVES,parts,1,1,Active,52337024662,0.2,2.7,7.3,5,TRUE,FALSE
Zodiac,R0444500,"Jandy Pro Series Handle Tool, Ball Valve Replacement Kit ",VALVES,parts,KIT,1,Active,52337021609,0.1,0.5,6,5,TRUE,FALSE
Zodiac,2133,Jandy Pro Series Grease Cup Kit ,VALVES,parts,1,1,Active,52337055451,0.01,5,1,9,TRUE,FALSE
Zodiac,1301+,"Jandy Pro Series Gray Handle, Jandy Valve Replacement Kit. ",VALVES,parts,1,1,Active,52337055611,0.01,1.5,5,2,TRUE,FALSE
Zodiac,7056,Jandy Pro Series Flapper Check Valve Kit. ,VALVES,parts,1,1,Active,52337053556,0.1,3.6,10,4.6,TRUE,FALSE
Zodiac,R0466000,"Jandy Pro Series Flapper Assembly, 2.5""-3"" Check Valve, Replacement Kit ",VALVES,parts,1,1,Active,52337058384,0.7,4.4,6.5,5,TRUE,FALSE
Zodiac,R0465800,"Jandy Pro Series Diverter, Neverlube Valve 2.5'-3"" , Replacement Kit. ",VALVES,parts,1,1,Active,52337058445,0.5,4.9,6.6,5,TRUE,FALSE
Zodiac,R0552300,"Jandy Pro Series Diverter, Backwash Valve Replacement Kit ",VALVES,parts,1,1,Active,52337024686,0.6,2.8,7.4,5,TRUE,FALSE
Zodiac,4720,Jandy Pro Series Diverter Kit ,VALVES,parts,1,1,Active,52337055505,0.1,6.75,8.25,6.5,TRUE,FALSE
Zodiac,3045,"Jandy Pro Series Diverter Assembly With Knob, Non-Positive Seal ",VALVES,parts,1,1,Active,52337055475,0.01,5,2,9,TRUE,FALSE
Zodiac,3044,Jandy Pro Series Diverter Assembly ,VALVES,parts,1,1,Active,52337055468,0.01,5,2,8.5,TRUE,FALSE
Zodiac,3426,Jandy Pro Series Cover 3/2 Port SSV With Bottom Stops ,VALVES,parts,1,1,Active,52337065139,0.14,5,1,8.5,TRUE,FALSE
Zodiac,SFTM-MPV,Jandy Pro Series Complete Multiport Valve ,VALVES,parts,1,1,Active,52337050104,6.28,11.5,11,9,TRUE,FALSE
Zodiac,R0487200,Jandy Pro Series Black Valve Handle Replacement Kit. ,VALVES,parts,1,1,Active,52337035538,0.1,0.9,7.8,2,TRUE,FALSE
Zodiac,R0443800,"Jandy Pro Series 2""Multi-Port Valve Unions ",VALVES,parts,KIT,1,Active,52337021531,2,7.1,8.5,7,TRUE,FALSE
Zodiac,A0553645,"Jandy Pro Series 2"", Side Mount, 8"" Center to Center, MPV Kit ",VALVES,parts,1,1,Active,52337029025,11.4,9.9,20.5,11,TRUE,FALSE
Zodiac,FUSION,"Zodiac Nature2 Fusion Inground Tab Feeder Plus Nature2, No Cartridge ",Sanitization APPLIANCES,wholegood,1,1,Active,52337052818,16.7,18,19.8,15,TRUE,FALSE
Zodiac,W20086,Zodiac Nature2 Express I/G 6/PK ,Sanitization APPLIANCES,wholegood,1,1,Active,706175200862,3.5,4.9,10,10,TRUE,FALSE
Zodiac,W20176,Zodiac Nature2 Express A/G 6/PK ,Sanitization APPLIANCES,wholegood,1,1,Active,706175201760,25.2,10.5,19.6,17,TRUE,FALSE
Zodiac,W25904,"Zodiac Nature2 ""G"" Vessel 2 ",Sanitization APPLIANCES,wholegood,1,1,Active,706175259044,7.5,10,17.5,12,TRUE,FALSE
Zodiac,FSOFT1400,"Zodiac Fusion Soft Cell Kit for 40K Plus Nature2, No Cartridge ",Sanitization APPLIANCES,wholegood,1,1,Active,52337052788,19.5,17.7,19.5,15,TRUE,FALSE
Zodiac,FSOFT700,"Zodiac Fusion Soft Cell Kit for 15K Plus Nature2, No Cartridge ",Sanitization APPLIANCES,wholegood,1,1,Active,52337052801,19.3,17.8,19.5,15,TRUE,FALSE
Zodiac,PLC700-25,"Jandy Pro Series PureLink Cell Kit, 7 Blade, 3-Port Cell, 25' Cables ",Sanitization APPLIANCES,wholegood,1,1,Active,52337029872,9.1,4.8,25.1,8,TRUE,FALSE
Zodiac,PLC1400-25,"Jandy Pro Series PureLink Cell Kit, 14 Blade, 3-Port Cell, 25' Cables ",Sanitization APPLIANCES,wholegood,1,1,Active,52337029889,9.5,4.8,25.2,8,TRUE,FALSE
Zodiac,CDMDV,"Jandy Pro Series Ozone, Mixing Degas Vessel Kit",Sanitization APPLIANCES,wholegood,1,1,Active,52337071345,11.17,9.5,21.38,15.63,TRUE,FALSE
Zodiac,CDIM,"Jandy Pro Series Ozone, Injector Manifold Kit",Sanitization APPLIANCES,wholegood,1,1,Active,52337071352,6.15,8,24,12,TRUE,FALSE
Zodiac,CD70,"Jandy Pro Series Ozone, For Pools up to 70,000",Sanitization APPLIANCES,wholegood,1,1,Active,52337071321,8.9,6,20,10,TRUE,FALSE
Zodiac,CD40,"Jandy Pro Series Ozone, For Pools up to 40,000",Sanitization APPLIANCES,wholegood,1,1,Active,52337071314,8.36,6,20,10,TRUE,FALSE
Zodiac,CD100,"Jandy Pro Series Ozone, For Pools up to 100,000",Sanitization APPLIANCES,wholegood,1,1,Active,52337071338,12.65,6,32,10,TRUE,FALSE
Zodiac,FUSIONM,Jandy Pro Series Nature2 Fusion Soft Power Pack ,Sanitization APPLIANCES,wholegood,1,1,Active,52337052955,26,9.5,16.5,13,TRUE,FALSE
Zodiac,APUREM,Jandy Pro Series AquaPure Power Pack ,Sanitization APPLIANCES,wholegood,1,1,Active,52337051347,26,9.6,16.6,13,TRUE,FALSE
Zodiac,PLC700,"Jandy Pro Series AquaPure Cell Kit, 7 Blade, 3-Port With  2?-2.5? PVC Universal Unions, Slotted Sensor, 16' DC Cable ",Sanitization APPLIANCES,wholegood,1,1,Active,52337011327,8.1,4.8,25,9,TRUE,FALSE
Zodiac,PLC1400,"Jandy Pro Series AquaPure Cell Kit, 14 Blade, 3-Port With 2"" -2.5""  PVC Universal Unions, Slotted Sensor, 16' DC Cable ",Sanitization APPLIANCES,wholegood,1,1,Active,52337011310,8.8,4.9,25,9,TRUE,FALSE
Zodiac,APURE35,"Jandy Pro Series APURE35 AquaPure Ei for 35,000 Gallons, 120/240V Hard Wired ",Sanitization APPLIANCES,wholegood,1,1,Active,52337052382,14.4,9.2,20.5,15,TRUE,FALSE
Zodiac,W130591,"Zodiac Transformer, LM Series 15/24 ",Sanitization APPLIANCES,parts,1,1,Active,738919050389,10.4,5.7,6.8,7,TRUE,FALSE
Zodiac,W130671,"Zodiac Transformer, 220 290VA 54V Ct Single Voltage With Hardware ",Sanitization APPLIANCES,parts,1,1,Active,738919050273,7.8,5.7,6.8,7,TRUE,FALSE
Zodiac,W042322,Zodiac Shroud Right LM3 US ,Sanitization APPLIANCES,parts,1,1,Active,738919048829,1,7.7,12.3,9,TRUE,FALSE
Zodiac,W042312,Zodiac Shroud Left LM3 US ,Sanitization APPLIANCES,parts,1,1,Active,738919048836,0.5,7.5,12.1,10,TRUE,FALSE
Zodiac,W041101,"Zodiac Reducing Bush, White ",Sanitization APPLIANCES,parts,1,1,Active,738919049680,0.01,1.2,2.4,2,TRUE,FALSE
Zodiac,W222091,"Zodiac Power PCB Assembly, 8Amp Purch LM2 ",Sanitization APPLIANCES,parts,1,1,Active,738919048041,0.6,7,8.5,8,TRUE,FALSE
Zodiac,R0502600,Zodiac Nature2 Tab Feeder Assembly Fusion Replacement Kit ,Sanitization APPLIANCES,parts,1,1,Active,52337050760,1.5,6,5.4,16,TRUE,FALSE
Zodiac,R0502400,"Zodiac Nature2 Small Collar And O-Ring, Fusion Replacement Kit ",Sanitization APPLIANCES,parts,1,1,Active,52337050746,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,W13073,Zodiac Nature2 Professional G / M Vessel O-Ring for 2 Piece Locking Ring Cap ,Sanitization APPLIANCES,parts,1,1,Active,706175130732,0.01,0.2,6.5,6,TRUE,FALSE
Zodiac,W13061,Zodiac Nature2 Professional G / M / A Vessel O-Ring for 1 Piece Cap ,Sanitization APPLIANCES,parts,1,1,Active,706175130619,0.01,0.13,10.4,6,TRUE,FALSE
Zodiac,W13064,Zodiac Nature2 Pro G Plus O-Ring ,Sanitization APPLIANCES,parts,1,1,Active,706175130640,0.1,0.3,8,2,TRUE,FALSE
Zodiac,W13068,Zodiac Nature2 Pro G Plus Chlorine Chamber O-Ring ,Sanitization APPLIANCES,parts,1,1,Active,706175130688,0.1,0.2,9.2,6,TRUE,FALSE
Zodiac,W15013,"Zodiac Nature2 Port, Outlet, Slip Fit 2"", Black ",Sanitization APPLIANCES,parts,1,1,Active,706175150136,0.3,3.4,5.2,4,TRUE,FALSE
Zodiac,W13035,"Zodiac Nature2 O-Ring, Inlet/Outlet 2"" Slip ",Sanitization APPLIANCES,parts,1,1,Active,706175130350,0.2,0.2,6.3,1,TRUE,FALSE
Zodiac,R0502500,"Zodiac Nature2 O-Ring Kit, Fusion Replacement Kit ",Sanitization APPLIANCES,parts,1,1,Active,52337050753,0.01,1,4.2,4,TRUE,FALSE
Zodiac,W15212,Zodiac Nature2 Month Indicator Ring (Concrete) ,Sanitization APPLIANCES,parts,1,1,Active,706175152123,0.2,0.2,6.3,1,TRUE,FALSE
Zodiac,R0502300,"Zodiac Nature2 Large Collar And O-Ring Fusion, Replacement Kit ",Sanitization APPLIANCES,parts,1,1,Active,52337050739,0.6,4.8,6.4,4,TRUE,FALSE
Zodiac,W13331,"Zodiac Nature2 Hole Saw, N2 Express Bagged ",Sanitization APPLIANCES,parts,1,1,Active,706175133313,0.1,0.6,6.9,4,TRUE,FALSE
Zodiac,R0503000,Zodiac Nature2 Fusion Soft 1400 Replacement Cell With O-Ring ,Sanitization APPLIANCES,parts,1,1,Active,52337050807,2.1,5.6,16.1,6,TRUE,FALSE
Zodiac,W15529,Zodiac Nature2 Express Sleeve With Logo ,Sanitization APPLIANCES,parts,1,1,Active,706175155292,0.1,3.2,7.8,5,TRUE,FALSE
Zodiac,W15523,Zodiac Nature2 Express Flow Diverter ,Sanitization APPLIANCES,parts,1,1,Active,706175155230,0.1,0.1,5.3,0,TRUE,FALSE
Zodiac,W15528,"Zodiac Nature2 Express 2"" Clamp Top /Gasket ",Sanitization APPLIANCES,parts,1,1,Active,706175155285,0.3,2.5,4.2,4,TRUE,FALSE
Zodiac,W15527,"Zodiac Nature2 Express 1.5"" Clamp Top /Gasket ",Sanitization APPLIANCES,parts,1,1,Active,706175155278,0.1,2.4,2.4,4,TRUE,FALSE
Zodiac,W13002,"Zodiac Nature2 Adapters, Hose 1.5"" X1.2"" ",Sanitization APPLIANCES,parts,1,1,Active,706175130022,0.1,1.7,8,5,TRUE,FALSE
Zodiac,W13042,Zodiac Nature2 A Vessel/M Vessel  Winter Drain Plug ,Sanitization APPLIANCES,parts,1,1,Active,706175130428,0.2,0.3,6.2,1,TRUE,FALSE
Zodiac,W202461,Zodiac LM3-40 Cell Conversion Kit ,Sanitization APPLIANCES,parts,1,1,Active,738919048218,7.2,8,7.3,19,TRUE,FALSE
Zodiac,W196586,Zodiac LM3-24 Replacement Cell LM3-24 ,Sanitization APPLIANCES,parts,1,1,Active,738919059771,2.2,5.5,12.8,7,TRUE,FALSE
Zodiac,W202441,Zodiac LM3-24 Cell Conversion Kit ,Sanitization APPLIANCES,parts,1,1,Active,738919048195,7.2,8.2,7.4,18,TRUE,FALSE
Zodiac,W042463,"Zodiac LM3 Locking Ring, Rev. 3 ",Sanitization APPLIANCES,parts,1,1,Active,738919049260,0.2,5.5,5.2,5,TRUE,FALSE
Zodiac,W042333,"Zodiac LM3 Adapter, Rev. 3 ",Sanitization APPLIANCES,parts,1,1,Active,738919061767,0.2,1.4,3.3,3,TRUE,FALSE
Zodiac,W052342,Zodiac LM3 12' Output Cable ,Sanitization APPLIANCES,parts,1,1,Active,738919048478,1,1.9,7.3,8,TRUE,FALSE
Zodiac,W171911,Zodiac LM2-S Control Label ,Sanitization APPLIANCES,parts,1,1,Active,738919048492,0.1,0.3,10.1,6,TRUE,FALSE
Zodiac,W193201,Zodiac LM Series Output Cable ,Sanitization APPLIANCES,parts,1,1,Active,738919048348,0.2,0.5,6.3,9,TRUE,FALSE
Zodiac,W194361,Zodiac LM O/P Lead Extension Kit ,Sanitization APPLIANCES,parts,1,1,Active,738919048973,0.5,1.3,7.9,5,TRUE,FALSE
Zodiac,W052341,"Zodiac Lead Output , 6' LM3 ",Sanitization APPLIANCES,parts,1,1,Active,738919048539,0.7,2.5,9.5,7,TRUE,FALSE
Zodiac,W042303,"Zodiac Housing, Cell Rev3 LM3 ",Sanitization APPLIANCES,parts,1,1,Active,738919048232,2.5,7.7,12.1,9,TRUE,FALSE
Zodiac,W196606,"Zodiac Electrode, LM3-40 Rev 2 LM3-40 ",Sanitization APPLIANCES,parts,1,1,Active,738919059344,2.2,12.9,6.3,6,TRUE,FALSE
Zodiac,W202261,"Zodiac Electrode, Duoclear 45 System ",Sanitization APPLIANCES,parts,1,1,Active,738919048768,1.8,5.5,6.2,13,TRUE,FALSE
Zodiac,W202251,"Zodiac Electrode, Duoclear 35 System ",Sanitization APPLIANCES,parts,1,1,Active,738919048201,1.7,5.5,12.9,7,TRUE,FALSE
Zodiac,W202241,"Zodiac Electrode, Duoclear 25 System ",Sanitization APPLIANCES,parts,1,1,Active,738919048386,1.6,12.9,6.4,6,TRUE,FALSE
Zodiac,W193871,Zodiac Electrode C250 Series Packed ,Sanitization APPLIANCES,parts,1,1,Active,738919048331,1.2,5.5,12.7,8,TRUE,FALSE
Zodiac,W193851,Zodiac Electrode C170 Series Packed ,Sanitization APPLIANCES,parts,1,1,Active,738919048157,1.3,6.4,12.7,6,TRUE,FALSE
Zodiac,W082670,Zodiac DuoClear S Control PCB Assembly ,Sanitization APPLIANCES,parts,1,1,Active,738919049178,0.6,7,8.4,8,TRUE,FALSE
Zodiac,W082441,Zodiac DuoClear Power PCB Assembly ,Sanitization APPLIANCES,parts,1,1,Active,738919048683,0.8,6.9,8.2,8,TRUE,FALSE
Zodiac,W151201,Zodiac DuoClear Nature2 O-Ring ,Sanitization APPLIANCES,parts,1,1,Active,738919048263,0.01,0.4,3.5,4,TRUE,FALSE
Zodiac,W042071,Zodiac DuoClear Nature2 Locking Ring ,Sanitization APPLIANCES,parts,1,1,Active,738919048614,0.3,1.8,3.4,4,TRUE,FALSE
Zodiac,W052313,Zodiac DuoClear 12' Cable With Plug ,Sanitization APPLIANCES,parts,1,1,Active,738919048775,0.6,1.4,5.5,9,TRUE,FALSE
Zodiac,W012491,"Zodiac Cover, CAN LM No Labels/Plugs ",Sanitization APPLIANCES,parts,1,1,Active,738919050068,5.1,14.6,14.1,14,TRUE,FALSE
Zodiac,W082641,Zodiac Control PCB LM3-S ,Sanitization APPLIANCES,parts,1,1,Active,738919048188,0.4,5.4,5.1,5,TRUE,FALSE
Zodiac,W222111,Zodiac Control PCB Assembly Purch LM2-S ,Sanitization APPLIANCES,parts,1,1,Active,738919048058,0.2,0.7,5.4,5,TRUE,FALSE
Zodiac,W111071,Zodiac Circuit Breaker X28-Xq1A02 Potter ,Sanitization APPLIANCES,parts,1,1,Active,738919048447,0.01,0.5,1.9,1,TRUE,FALSE
Zodiac,W192021,Zodiac Cell Cap (Electrode Side) ,Sanitization APPLIANCES,parts,1,1,Active,738919048355,0.6,5.2,5.4,5,TRUE,FALSE
Zodiac,W202281,Zodiac Cell and Electrode for LM3-15 ,Sanitization APPLIANCES,parts,1,1,Active,738919048942,5.7,7.9,7.4,18,TRUE,FALSE
Zodiac,W193821,Zodiac Blank Cap ,Sanitization APPLIANCES,parts,1,1,Active,738919048485,0.2,2,4.8,5,TRUE,FALSE
Zodiac,W080341,"Zodiac Assembly, Main PCB C140/170/200 ",Sanitization APPLIANCES,parts,1,1,Active,738919049888,0.3,1.7,5.2,5,TRUE,FALSE
Zodiac,R0586300,"Nature2 Fusion/Vision Pro Tri-Lobe O-Ring 3.8"" I.D. X .25 Thick 1/PK ",Sanitization APPLIANCES,parts,1,1,Active,52337066259,0.01,0.1,4.3,4,TRUE,FALSE
Zodiac,R0586200,Nature2 Fusion/Vision Pro Tab Feeder O-Ring Kit 2/PK ,Sanitization APPLIANCES,parts,1,1,Active,52337066242,0.1,0.5,5,9,TRUE,FALSE
Zodiac,R0586400,Nature2 Fusion/Vision Pro Collar O-Ring Kit 1/PK ,Sanitization APPLIANCES,parts,1,1,Active,52337066266,0.1,0.5,5,9,TRUE,FALSE
Zodiac,R0692500,"Jandy Pro Series, Variable Rate Check Valve",Sanitization APPLIANCES,parts,1,1,Active,52337071376,1,6,6,6,TRUE,FALSE
Zodiac,R0693800,"Jandy Pro Series, Ozone Tubing Kit, Replacement",Sanitization APPLIANCES,parts,1,1,Active,52337071444,1,8,6,3,TRUE,FALSE
Zodiac,R0693200,"Jandy Pro Series, Ozone Module, Replacement",Sanitization APPLIANCES,parts,1,1,Active,52337071390,1,6.5,4.74,2.5,TRUE,FALSE
Zodiac,R0693600,"Jandy Pro Series, Ozone MDV Injector Service Kit",Sanitization APPLIANCES,parts,1,1,Active,52337071420,1.05,14,6,6,TRUE,FALSE
Zodiac,R0693400,"Jandy Pro Series, Ozone MDV Destruct Cartridge ",Sanitization APPLIANCES,parts,1,1,Active,52337071413,1.9,10,8,6,TRUE,FALSE
Zodiac,R0693300,"Jandy Pro Series, Ozone Fuse, Replacement",Sanitization APPLIANCES,parts,1,1,Active,52337071406,1,8,6,3,TRUE,FALSE
Zodiac,R0693700,"Jandy Pro Series, MDV Degas Vessel Service Kit",Sanitization APPLIANCES,parts,1,1,Active,52337071437,7,20,7,9,TRUE,FALSE
Zodiac,R0512700,Jandy Pro Series Winterization Replacement Kit Apure Ei ,Sanitization APPLIANCES,parts,1,1,Active,52337052191,0.1,1.2,4.1,4,TRUE,FALSE
Zodiac,W000261,Jandy Pro Series Washer S/Proof ,Sanitization APPLIANCES,parts,1,1,Active,738919048577,0.01,0.3,6.5,2,TRUE,FALSE
Zodiac,R0452100,"Jandy Pro Series Union/Tailpiece Kit, 3-Port Cell, 2""-2.5"" Universal Union ",Sanitization APPLIANCES,parts,1,1,Active,52337022767,1.6,4.3,6.6,5,TRUE,FALSE
Zodiac,R0412600,"Jandy Pro Series Union Half, Unthreaded, 2"" PVC (for AquaPure) ",Sanitization APPLIANCES,parts,1,1,Active,52337021296,0.7,1.6,2.8,3,TRUE,FALSE
Zodiac,R0481400,"Jandy Pro Series Transformer, 115/230V, 6A, 301/601 (Old Part # T1005) ",Sanitization APPLIANCES,parts,1,1,Active,52337032100,10.5,4.7,7.2,6,TRUE,FALSE
Zodiac,R0511200,"Jandy Pro Series Terminal Cap, Replacement Kit APURE Ei ",Sanitization APPLIANCES,parts,1,1,Active,52337051989,0.2,3.1,5.4,5,TRUE,FALSE
Zodiac,R0413000,"Jandy Pro Series Tee, 2"" PVC for Sensor ",Sanitization APPLIANCES,parts,KIT,1,Active,52337021333,0.9,5.1,7,6,TRUE,FALSE
Zodiac,8-110,Jandy Pro Series Strainer Assembly G1000 ,Sanitization APPLIANCES,parts,KIT,1,Active,738919003927,0.01,1.4,1.9,5,TRUE,FALSE
Zodiac,SP3PLX,"Jandy Pro Series Spool with  LX Unions, 3-Port ",Sanitization APPLIANCES,parts,1,1,Active,52337030878,4.9,4.9,25,8,TRUE,FALSE
Zodiac,SP3P,"Jandy Pro Series Spool Piece / Cleaning Kit, 3 3-Port Cells ",Sanitization APPLIANCES,parts,1,1,Active,52337027014,5.6,5,25.5,8,TRUE,FALSE
Zodiac,R0476400,"Jandy Pro Series Sensor, 3-Port AquaPure With 25' Cable ",Sanitization APPLIANCES,parts,KIT,1,Active,52337024440,1.1,2.8,7.3,5,TRUE,FALSE
Zodiac,AZ010+,Jandy Pro Series Sensor Tee Replacement Kit Metric ,Sanitization APPLIANCES,parts,KIT,1,Active,52337056564,2,6.7,8.2,6,TRUE,FALSE
Zodiac,8-112,"Jandy Pro Series Screen, Strainer Assembly G1000 ",Sanitization APPLIANCES,parts,1,1,Active,738919007239,0.01,2,3,3,TRUE,FALSE
Zodiac,R0511700,Jandy Pro Series Saddle Clamp Assembly Replacement Kit Apure Ei ,Sanitization APPLIANCES,parts,1,1,Active,52337052054,1,3.6,7.2,6,TRUE,FALSE
Zodiac,88-600-M,Jandy Pro Series Replacement Microboard Auto Clear Plus ,Sanitization APPLIANCES,parts,KIT,1,Active,738919015357,1.4,4.6,12.2,9,TRUE,FALSE
Zodiac,82-534,Jandy Pro Series Pump Sense Mic (AutoClear) ,Sanitization APPLIANCES,parts,1,1,Active,738919015166,0.01,0.3,2.4,3,TRUE,FALSE
Zodiac,R0452500,"Jandy Pro Series Port Sensor Kit, Slotted, 3-Port Cell ",Sanitization APPLIANCES,parts,KIT,1,Active,52337022804,1,2.7,7.4,5,TRUE,FALSE
Zodiac,R0512000,"Jandy Pro Series Pod Housing, Replacement Kit Apure Ei Pod ",Sanitization APPLIANCES,parts,1,1,Active,52337052085,0.3,3.4,6,4,TRUE,FALSE
Zodiac,R0511800,"Jandy Pro Series Plugs, Replacement Kit Apure Ei ",Sanitization APPLIANCES,parts,1,1,Active,52337052061,0.3,1,8.5,7,TRUE,FALSE
Zodiac,1-290,"Jandy Pro Series Piston, Hopper , G7500/G1000 ",Sanitization APPLIANCES,parts,KIT,1,Active,738919003859,0.1,0.3,10,7,TRUE,FALSE
Zodiac,3-150,"Jandy Pro Series Piston Solenoid 120V G7500,G1000 ",Sanitization APPLIANCES,parts,KIT,1,Active,738919004085,1.3,6.2,6.5,6,TRUE,FALSE
